stars,name,text,date,city,longitude,latitude,categories
5,Mon Ami Gabi,"This is great for the price in Vegas. I've only been here twice but it is romantic and has good mussels and great frites, nice burger and steak. Not too expensive but not extremely cheap... I definitely like going here when I'm in town!",2012-12-27,Las Vegas,-115.17258149700001,36.1128270642,"['Restaurants', 'Steakhouses', 'French', 'Breakfast & Brunch']"
5,Tres Potrillos,"My wife and I came here on a Saturday night before a movie for a date night dinner. We have had good Mexican food and bad Mexican food here in Cleveland so we were not sure what to expect coming in. 

The dining room is small and slightly noisy when it's packed, but the food more than makes up for that!

We received a basket of chips and each got an individual ramekin of salsa - slightly spicy with a sweet undercurrent - very tasty. The chips were warm. We asked the server whether we should get the guacamole appetizer or the table side guacamole and he said that they are basically the same thing, the only difference is the entertainment when they make it table side, so we should probably get the regular (and less expensive) one for the two of us - huge bonus points for the waiter! The guac was very good!

My wife got the chicken fajitas - not as many onions as she likes but the flavor was on point. So many restaurants try to over-season their fajitas, not the case here. I got the fish tacos. Wow. It's not often you can find an excellent fish taco here in town and this was all that and more! Highly recommend the fish tacos. 

We also got a frozen peach margarita. Very nice, not too sweet.

All in all an excellent experience and we will definitely be coming back!",2015-06-14,Beachwood,-81.497114,41.465043,"['Mexican', 'Nightlife', 'Cocktail Bars', 'Restaurants', 'Bars']"
2,El Molino Mexican Cafe,"Maybe I'm a Mexican-food snob, but this was basically overpriced-Del Taco fare.
The food was nothing to write home about. It was served on Styrofoam plates and the customer service was lacking.",2013-07-30,Scottsdale,-111.92833999999999,33.48874,"['Restaurants', 'Mexican']"
3,Giada,Food  was good but our waitress was terrible  Therefore the experience was not good.  i would not go back anytime soon Hire better people who want to work there Giada,2014-11-14,Las Vegas,-115.17228606799999,36.1151458785,"['Italian', 'Restaurants']"
5,The Buffet at Bellagio,"Say what you want about buffets, but to me when you are in Vegas, you MUST go to a buffet, at Bellagio that its, worth the price, worth the wait, even though on my most recent trip there was no wait, very surprised. There is constant comparison with this one to the one at Wynn, however this one is by far the best one as far as I know, and I have tried many on the strip. There is a tendency for the more upscale resorts to have the higher quality product and variety for those who are not aware, as I have tried to patronize the cheaper ones, and was not satisfied, you get what you pay for. I go for the ""good stuff"" rack of lamb, prime rib, beef wellington, Kobe beef, seafood items, ceviche, lobster. Why does everyone rave about king crab legs though? those salty and spongy little skinny things with not even alot of meat. I tried a little here a little there though as far as the other items, just for the sake of trying as many things as possible. I tried to stay away from the Japanese section, though as majority of the time, buffets tend not to be quite as authentic as one would expect. The sushi was okay, nothing special, accompanied by a seaweed type salad of some kind. The desserts were one of the best parts of the buffet, as the choices are good. I went for the chocolate eclairs, tiramisu, mini cakes, cones with a chocolate mousse and rasperry, strawberry cake. The desserts were good, nothing was too sweet. I then topped it off with a good cup of coffee. I would come back everytime!!!!!!!!",2011-09-15,Las Vegas,-115.17640885,36.1131604088,"['American (New)', 'Restaurants', 'Buffets']"
4,Japonais,"Great choice for date night sushi in Vegas!  

Reservations are easy to make (even on the day of), and the restaurant is great at honoring any requests you may have as far as what type of table you prefer.  My husband and I prefer to sit in a booth along the back wall overlooking the dining room because it is quieter and more intimate than sitting in the main dining room.  Everything on the menu is priced pretty reasonably, especially considering the quality of the food and the prime location of the restaurant.  It may be less expensive to dine here because it's not as flashy or as trendy as other spots, but the quality of the food does not disappoint.

Service was friendly and quick during our meal, and we noticed that there were lots of runners and additional staff moving around to keep the food moving quickly from the sushi bar to your table, and to make sure that your water glass never goes empty.  Before we ordered, our server recommended a few items on the new Robata menu, so we tried them.  The asparagus was outstanding!  One portion is perfect for two adults to share - and the miso topping smothered on top was out of this world delicious!!!  Order it. Trust me!

We also tried a variety of traditional rolls and sashimi, but the yellowtail rolls and sashimi stood out as our favorite.  The menu does not have a huge variety of specialty or unique rolls, but the sushi bar items that they do offer are executed so well you don't miss all of the crazy sauces and toppings.  We also tried sorbet for dessert, and the lychee and coconut flavors were our favorites.  The server told us that all of their sorbets were made with coconut milk, so while they tasted light and refreshing, there was also a bright decadence about them that really filled us up.  I will say that there was more rice on the rolls than I would have preferred, so next time we will look to see if they offer any rolls wrapped without rice, or just request less rice on the rolls we do order.

Overall we really enjoyed Japonais and would definitely recommend it.
Cheers!",2016-12-29,Las Vegas,-115.16854877200001,36.1208970843,"['Japanese', 'Sushi Bars', 'Restaurants', 'Asian Fusion']"
4,Burrito Bandidos,The best Burritos in the city. I've only been to the Peter St. location but really good burritos!!,2014-04-03,Toronto,-79.4054889679,43.666288396000006,"['Restaurants', 'Tex-Mex']"
2,The Haymaker,I was hoping to have a solid meal here based on the Yelp reviews.  We had 6 different appetizers (Happy Hour) as our meal.  The wings were the only thing I would try again and they were dry this trip.  The ribs had good flavor but were cold and dry.  The pickles seemed to be the only thing house made and they were big spears that didn't go over well.  The bourbon on the happy hour menu I wanted they were out of so the only other options were Jack or Jim.  Can get that anywhere.  Skip the nachos and the cheese fries.  I doubt we will give them a 2nd chance unless it is for b-fast.  A little harder to screw up b-fast!!!    D.,2016-03-20,Peoria,-112.27331183,33.7086354351,"['Restaurants', 'Barbeque', 'American (New)', 'Breakfast & Brunch', 'American (Traditional)']"
5,Point Brugge Café,"I love this place! I've been here several times and can't wait to go again. The mussels are amazing as is the bread. Also, unlike so many restaurants, Point Brugge is a place where you can easily have a conversation over dinner instead of yelling across the table. The staff here is wonderful and parking has never been an issue for me.

Overall a great place for brunch, lunch of dinner.",2014-09-29,Pittsburgh,-79.9139009,40.4500419,"['German', 'Belgian', 'French', 'Restaurants']"
1,El Carnicero,"I'm not sure how this place has 4 stars. Their margaritas taste like mellow yellow (try using real lime juice). Service was non existent even with the host seating us. The couple next to us left because no one helped them. Sure enough, we did as well 15 minutes later. Maybe I'm missing something but there are a few other places near by I'd recommend over this spot. Sorry guys!",2015-03-12,Lakewood,-81.815205,41.485678,"['Restaurants', 'Mexican']"
3,Bahn Thai,"Stopped by for lunch while in south Charlotte for work. Nothing spectacular, but was a good choice for something different for lunch with coworkers. Tried the Pad Thai.",2016-12-05,Charlotte,-80.8440170065,35.0708159675,"['Thai', 'Sushi Bars', 'Restaurants', 'Salad']"
4,Novecento Pizzeria,I really enjoyed the pizza here. The crust was outstanding. I'm giving it 4 stars because I feel they are a little pricey. I'll go back when I have a little more $$$ to spend! ;-),2013-04-19,Las Vegas,-115.2595274,36.2651489,"['Restaurants', 'Specialty Food', 'Food', 'Italian', 'Salad', 'Pizza']"
4,Carlsbad Tavern,"The patio is super cute and doesn't fee like you're in the middle of Scottsdale. Cavern's chicken salad is good and so are the prickley pear margaritas. Good place for lunch, just be aware it's New Mexico style Mexican food and they have a tendency to put American cheese where it doesn't belong. When in doubt no cheese.",2012-04-21,Scottsdale,-111.90851,33.486829,"['Bars', 'Mexican', 'Breakfast & Brunch', 'Tapas Bars', 'Nightlife', 'Restaurants', 'New Mexican Cuisine']"
2,Ramen Sora,The food will be delicious but if you don't like pork don't come!! Everything is made with pork broth..,2016-10-18,Las Vegas,-115.2017756,36.12652620000001,"['Japanese', 'Restaurants', 'Ramen', 'Noodles']"
1,McDonald's,"Slowest service ever! And I don't have high expectations for mcdonalds but geez when there's a line with 15+ people you would expect they would put two people on register. They're so understaffed too! The cashier took an order and then went to prepare the food. AGH.

TLDR; The people here like to work in slow motion.",2013-05-06,Las Vegas,-115.25645759999999,36.181713,"['Fast Food', 'Restaurants', 'Burgers']"
4,The Henry,"Another great Fox Restaurant concept! Cute restaurant, nice atmosphere and good service. So far, I've been here once for dinner and once for breakfast. For dinner, I had the chopped salad - very good but a little heavy. There were a lot of items on the breakfast menu I'd like to try - I had the egg white turkey omelette, really good but if you're like me and you're ordering it because it has avocado, ask for extra. There is just a small amount of smashed avocado on top of the omelet. 

The patio is really nice - as of last weekend, they didn't have umbrellas out there yet, so dress for the heat if you're sitting outside. 

It looks like they have a good happy hour but they only have it available in the bar area - and even when I got there mid-week a little after 5:00, it was already full. 
Would definitely recommend making a reservation - this place can get packed.",2014-03-10,Phoenix,-111.984304688,33.5088410019,"['Restaurants', 'Breakfast & Brunch', 'Salad', 'American (New)', 'Venues & Event Spaces', 'Event Planning & Services']"
4,Happy Dog,Loved it....good hot dogs...endless options of toppings to add to it. Great spot to hang out after work and grab some good food!,2013-04-07,Cleveland,-81.7265327,41.4848268,"['Restaurants', 'Hot Dogs', 'Lounges', 'Music Venues', 'Arts & Entertainment', 'Bars', 'Pubs', 'Nightlife']"
5,Giant Hamburgers,"Redemption!  Just tried this place again. Great service by Doug.  Burger was great even tho it was on lettuce no bun and they even made methods and island for my ""side salad""   Gave it bad reviews out a year ago. What a turnaround.",2015-10-29,Mesa,-111.77165420000001,33.4064076,"['Restaurants', 'Sandwiches', 'Breakfast & Brunch', 'Burgers']"
5,Waffle House Restaurant,I love this place. It is right by my house. They know my whole family by first name! I can go here anytime of the day and they are always happy to see me!,2016-03-07,Phoenix,-112.1162896,33.6834022,"['Breakfast & Brunch', 'Diners', 'Restaurants', 'American (Traditional)']"
2,Watermark Irish Pub,"The atmosphere is nice considering this is on the lake but the food is always....just ok.

I want to love it but feel like they can do so much better.

The staff is always pleasant which helps but if they ramped up their food quality they would get more of us locals.",2014-08-11,Toronto,-79.3806966,43.6386597113,"['Nightlife', 'Bars', 'Pubs', 'Restaurants', 'Irish']"
5,Central Diner & Grille,"Freaking awesome. This place has everything I want in a restaurant; fresh, quality food that tastes great, reasonable prices, a nice atmosphere, and good service. We actually drove all the way out from our hotel downtown just to check this place out, based on other Yelp reviews, and it was completely worth it. The French Toast is to die for. The sausage is brilliant. Again, great value as well. I was sad to leave, and I can't wait to go back the next time I'm in the Pittsburgh area. BRAVO, Central Diner!",2015-06-04,Pittsburgh,-80.15681107479999,40.4486993008,"['American (Traditional)', 'Restaurants', 'Diners']"
4,Nakato,Have been to Nakato for dinner numerous times and have enjoyed it every time. The menu is exactly what you expect at a Japanese steakhouse. The wait staff is friendly and the chefs have a good time while preparing your food. definitely worth checking out.,2014-02-06,Charlotte,-80.8633658,35.0880289,"['Japanese', 'Steakhouses', 'Restaurants', 'Asian Fusion', 'Sushi Bars']"
4,Abacus Inn Chinese Restaurant-Arrowhead,"This review is ONLY regarding my take-out experience a few weeks back. 

It was raining and cold, and I really did NOT want to go home and cook after a long work day. I called ahead and ordered a serving of won-ton soup to go. I was on hold for a bit (and by hold I mean the phone was set down while they took care of another customer's payment) but they were quick to apologize and reassured that they did not forget me. When I picked up my order, it was ready for me and I didn't have to wait. The young girl at the front was very welcoming and a great conversationalist. From the brief glimpse I saw of the actual restaurant, the staff is extremely welcoming and the it was pretty full on a Monday night, which tells me that the food is good. My won-ton soup was delicious and they were generous with the won tons, chicken, shrimp and veggies. I loved it! I must go back to actually dine in, and to get more won ton soup. Besides my mom's, I would say it was one of the best that I've had. Cannot wait to have more of it on another cold day!",2015-11-28,Glendale,-112.1848767,33.671172399999996,"['Chinese', 'Restaurants']"
5,Kabob Grill,"Great, great, great service

The food here was awesome, the price was right, and the staff is I-N-C-R-E-D-I-B-L-E.

I got the Chicken Breast Soltani plate with rice and a green salad. The meat was juicy and flavorful while not being overly seasoned. The rice was buttery and well cooked while the salad was crisp and fresh.

The hummus was awesome, but the best part of the meal was the pita bread. They bake it in house and it was hot when we got it. There are few things better than fresh bread. There are even fewer things better than fresh pita.",2013-02-03,Las Vegas,-115.11715500000001,36.0146273,"['Middle Eastern', 'Persian/Iranian', 'Restaurants', 'Mediterranean']"
5,Bertolini's Authentic Trattoria,"I'm surprised this place has not been reviewed yet.  I've been a fan of this place for a couple of years now.  This location is much better than the one that was located at the Forum Shops in Caesar's Palace.

The atmosphere is nice, service is friendly and most importantly the food is good.  Definitely a good place to go with friends and family.",2008-02-29,Las Vegas,-115.301818,36.1449499,"['Italian', 'Restaurants']"
4,Nove Italiano,"got the travel zoo deal.
it was way worth it.
supposed to get 5 course meal but got 8 or 9 different dishes and desert.
everything taste great.
ordered an extra desert strawberry with ice cream (can't remember the name) it's amazing.
the service is excellent.
best of all, clubbing afterward at palm.
my advice for using the travel zoo is to use it on Friday and Saturday night only since it come with an all access wristband.",2011-05-31,Las Vegas,-115.194814,36.114483,"['Restaurants', 'Italian']"
4,Walnut Grill - Bridgeville,"This is by far the best Walnut Grill
Location. I've always received great service when dining here.",2016-01-20,Bridgeville,-80.0867033,40.3955602,"['Nightlife', 'American (New)', 'Wine Bars', 'Seafood', 'Restaurants', 'Bars', 'American (Traditional)', 'Salad']"
5,Hanny's,"I love the atmosphere and this place is probably the only place in Downtown Phoenix that has class.

I love the drinks they serve here. I recommend the Pims cup and the spicy Bloody Mary. 

The margherita pizza with pepperoni is also one of the best.",2011-03-27,Phoenix,-112.07285300000001,33.449228000000005,"['Nightlife', 'Bars', 'Restaurants', 'Pizza', 'Lounges']"
1,Yamato Hibachi & Sushi Bar,"Is there a worse rating?  Okay, so we were sat with another group (which is very normal), but let's just start this little ditty off by mentioning that they left...  So my kids got their drinks 20 minutes after we sat down, and one was flavorless.  5 minutes later when our beers had not arrived, I walked to the bar and told the manager about the pop being out of syrup, he poured it out in the sink and meandered to the back room.  My beer is still just taunting me from the server station as our waiter stares blankly at a computer screen not even touching it ( a normal part of our dining experience).  After 35 minutes our order was placed, our neighbors now across the street eating tacos, We stared indulgently at the other tables enjoying their food, all the while my kiddo is still waiting for his first drink, I had to approach the waiter who was justifying the problem and sat unwilling to help telling me his manager is confused... Now finally after an hour our chef shows up and proceeded to display a hibachi routine straight out of The Muppets, flailing food around the hibachi in some sort of slapstick comedy routine on Saturday Night Live.  Food was okay, it was a high caliber of Filet and the quality shrimp were undeniable.  Paid our bill with a $50 gift card and our Visa, and after 20+ minutes of folly at the register, we were returned a gift card receipt showing a balance of $6.33 left on the gift card, all the while a charge on the Visa?!?!?!?  While the bottle of Saki that was likely shot down my throat in an hour and a half was a good time, this dude just kinda wanted his steak, ya know?  Manager was a total knucklehead, I unfortunately had several interactions with him and the thousand mile stare I was greeted with was both creepy and unhelpful.  Would not recommend.",2016-08-11,Pittsburgh,-79.81017609999999,40.4293914,"['Restaurants', 'Sushi Bars', 'Japanese']"
4,Lola,Great place. Michael Symon is doing it right. Not a single bite was disappointing from first to last course.,2012-12-28,Cleveland,-81.6902919,41.4987935,"['Restaurants', 'Nightlife', 'Bars', 'American (New)', 'Wine Bars']"
5,Salad and Go,"More game than Nintendo! That's right, this place has salads that can satisfy even manly palates.  Dare I say try the caesar salad wrap? Packed with wholesome goodness that soothes the hunger of burly Lumberjacks (at least that's what those guys in front of me in line looked like).  Lots of healthy choices here. Glad to see they are innovating to people who are concerned with convenient, tasty, and healthy meals.  Five stars. Deal with it!",2013-05-19,Gilbert,-111.7896774,33.3616325,"['American (Traditional)', 'Fast Food', 'Salad', 'Restaurants', 'American (New)']"
4,Simply Greek,"Very nice place. Baklava was tasty. The Greek salad was amazing, nice and fresh. 
Lastly, very good customer service. 
Will be back very soon.",2016-10-31,Cleveland,-81.603253988,41.5097011001,"['Restaurants', 'Mediterranean', 'Event Planning & Services', 'Greek', 'Caterers', 'Burgers']"
5,Hokkaido Teppanyaki Steak House,Fantastic food. Try the sparkling blueberry sake. It's worth $16 for a bottle. I highly recommend coming here and getting the steak and chicken combo. And definitely get the fried rice. I come here often and will continue to.,2014-04-09,Las Vegas,-115.3250841,36.1248839,"['Restaurants', 'Seafood', 'Steakhouses', 'Japanese', 'Sushi Bars']"
5,Red Orchid,Delicious and thentic Thai food with your choice of spicyness?  East to find seats now that the dining room has grown.  Fantastic pineapple curry.,2016-05-12,Pittsburgh,-80.0289628,40.5431741,"['Thai', 'Restaurants']"
3,Mon Ami Gabi,"Overhyped. Expensive. Rude staff. But the food is amazing. Went here with reservations. Asked for inside but the staff felt it necessary to tell me (smugly) that an outside table wouldn't be available for 20 min. I had asked for a quiet table. They say me at a tight, small two top near the noisy bar. The greeters, etc. were very rude. Perhaps they were trained in France. The food - now there was nothing wrong there. Service was a bit slow but the food was amazing and worth the wait. Everything was delicious. I might go back here again, but even with great food when the staff is dismissive of my requests I tend to eat elsewhere. There are lots of places to eat in Vegas.",2012-11-06,Las Vegas,-115.17258149700001,36.1128270642,"['Restaurants', 'Steakhouses', 'French', 'Breakfast & Brunch']"
3,Lola's A Louisana Kitchen,"I was really excited to go here after hearing so many things about it.  I guess because I had such high expectations, I was a little under impressed.  The food we got was good, just not amazing.  They were out of crawfish, so I will definitely go back to try those.  I had the etifoue and my husband had a shrimp and oyster po-boy.  I will say that their bread that comes with the entrees is amazing.  We had a boiled shrimp appetizer and it just didn't have any flavor at all.",2012-03-23,Las Vegas,-115.1579886,36.158293,"['Cajun/Creole', 'Restaurants']"
4,Penn Ave Fish Company,Nice low key place for some fresh fish on Penn Ave.  I had a yellow fin tuna which had a light teriyaki glaze sandwiched on a ciabatta bun.  Awesome.  The crab tacos were also great.  My only regret is that I didn't have any room for mussels.,2010-05-07,Pittsburgh,-79.98182159999999,40.4523172,"['Seafood', 'Food', 'Sushi Bars', 'Seafood Markets', 'Restaurants', 'Specialty Food']"
3,Hot Taco,"Honestly I cannot review this place because we haven't tasted their food yet but just got inside and were told the wait time was an hour !!!! Okay, one hour seriously?? There were only 3 to 4 parties in the waiting area though, okay I don't know and not judging. But still, our first impression was not that good. Usually I don't see much crowd there and also not great reviews so far. So we decided to give it a shot on a Tuesday night when they serve $2 tacos. Probably that's why the wait time was an hour. Whatever.",2016-08-06,Charlotte,-80.854651,35.216576,"['Restaurants', 'Mexican']"
5,Tott's Asian Diner,"My daughter and I are gluten free diets, and even though we both love Asian food, it is generally hazardous for us.  Tott's has been one of our safe havens in this area.  The manager is very willing to accommodate our needs, such as cooking without soy sauce.  For those who are highly sensitive, there will be likely be cross-contamination, but we have been eating there for years and feel that we have been far safer here than with Pei Wei, who has a gf menu.",2011-04-24,Chandler,-111.9117114,33.321197600000005,"['Restaurants', 'Chinese', 'Asian Fusion']"
4,Pizza Flora,"A great local independent pizza shop. This is our go to pizza place these days. The pizza has a nice thin base that gets floppy from all the toppings they load on and a thick doughy crust. Delicious!

Their extra large, for $20 is big and perfect for a feeding a party. Free delivery for orders over $15 and if you're hosting something where you  need pizza for a specific time, they are more than happy to accommodate (like Superbowl halftime).

The place feels family run with a few people hanging out at the tables near the counter anytime you walk in. Speaking of walking in, this isn't the kind of place you really want to eat in at. I mean if you're just grabbing and going, maybe, but my recommendation would be to stick with take-out.

Anyway, check it out. Pizza Flora makes a good pizza.",2015-02-03,Toronto,-79.448125,43.644259999999996,"['Pizza', 'Restaurants']"
5,Public School 702,"I came in for brunch the other day and it was great! The service was quick and food tasted great, thank you Vanessa! My favorite was the eggs Benedict pizza. The atmosphere was bright, clean, and the public school theme was fun. We even planned to come back for brunch next week!",2015-08-19,Las Vegas,-115.332766928,36.1511909431,"['Restaurants', 'Nightlife', 'American (New)', 'Bars', 'Gastropubs']"
3,Smoke's Poutinerie,"The portions here are crazy large.  I ordered the Nacho Grande (that may have been a contributing factor).  The regular size was pretty big, I was unable to finish it (for the record).  It's great because they do everything when you order.  When I visited, the guy behind the counter was a one-man show, he took the order, he made the order, he passed to himself, then passed it to me.   It was pretty amusing.

The food itself is pretty good.  The guacamole was squished out of a massive bag, which is not my fave way to see guac served, but overall it was good.",2013-09-24,Toronto,-79.420441,43.6548833,"['Food', 'Fast Food', 'Restaurants', 'Canadian (New)', 'Poutineries']"
5,Shawarma Plus,This place just opened a few days ago. Hands down best shawarma in town. They also have daily specials. Check these guys out!!!,2014-04-13,Las Vegas,-115.2073851,36.071159200000004,"['Greek', 'Lebanese', 'Mediterranean', 'Vegetarian', 'Vegan', 'Restaurants', 'Middle Eastern']"
4,Cottage Cafe,Old school greasy spoon food and very nice service. It's a throwback to another time and a good one at that.,2010-07-18,Madison,-89.306513,43.085254600000006,"['Breakfast & Brunch', 'Restaurants', 'Cafes']"
3,Wow Korean Restaurant,"The bulgogi was pretty good. The service was a little slow at times but the quality of the food here is good. A little more expensive than a ""fast-food"" style place but noticeable differences in freshness and quality of the meat here. It's in the corner of a mini-mall on Dundas near Hurontario.",2015-09-19,Mississauga,-79.61507320000001,43.5819188,"['Restaurants', 'Korean']"
5,Windsor,"Always the perfect spot to get a hipster vibe, cool drinks, and an amazing vintage-industrial feel!  Windsor's food is killer and you can go healthy or severely unhealthy... Nice to have a choice in this regard!",2014-04-14,Phoenix,-112.07338100000001,33.513575,"['American (New)', 'Beer', 'Wine & Spirits', 'Food', 'Restaurants', 'Bars', 'Nightlife', 'Pubs', 'Breakfast & Brunch']"
3,Geno's Giant Slice,Pizza has gone down hill a lot....it use to be really good but something changed. The sandwiches on the hand are outstanding!  The staff has not been very friendly the last few times I have been in not sure when I'll go back.,2014-02-09,Gilbert,-111.72041920000001,33.2903392,"['Pizza', 'Restaurants']"
2,Yang Yang's Kitchen,"I use to like going to this place when visiting relatives near the area. Now it's changed so much. I think the quality has gone way down and the service is meh, had to call staff multiple times for just water or extra ginger. They don't even have order sheets for you to fill out on your own, you have to call someone over. 

Menu prices have gone up with for no discount for seniors during lunch. No fried banana for dessert (only ice cream) and lunch service ends earlier then most other AYCE sushi places. 

Can't recommend this resto unless they start serving better sushi. They clearly are cutting corners and it shows. Sorry but for anyone who thinks this is a good sushi place, try Heart Sushi (not the best but good, steps above this one) or even Japango (delish but non-ayce place).",2015-10-04,Markham,-79.3150622,43.860069700000004,"['Ethnic Food', 'Specialty Food', 'Imported Food', 'Asian Fusion', 'Restaurants', 'Sushi Bars', 'Food']"
1,Domino's Pizza,Ordered a pizza from this location last week and ended up with food poisoning - not fun at all and will never order dominos ever again thanks to vomiting for hours and hours.,2015-06-06,Las Vegas,-115.2896852,36.06123529999999,"['Pizza', 'Sandwiches', 'Chicken Wings', 'Restaurants']"
4,Pizza Heaven Bistro,"SO much yum.

They have an all vegan menu. it's delicious. I ordered the vegan baked ziti with soy sausage (Yum! and big! but i would have appreciated more distribution of cheese/sausage thru the pasta instead of just on top)

the calzone was quite good but i wish i hadn't gotten the broccoli in it.

the veggieballs (vegan meatballs) are SCRUMPTIOUS. get them. yum.

The angel bites....(marshmallow consistency fluffed fried dough with sugar on top.) lived up to their name. But they need some sort of fruity sauce or sorbet to accompany them to put them over the top.

in short: don't miss this place especially if you're veg!",2012-11-29,Phoenix,-112.065353394,33.5124076744,"['Restaurants', 'Italian', 'Pizza', 'Sandwiches']"
5,Cibo,"This place is my go-to spot when I'm in Phoenix. It has character, good food and fine wine selection. What more do you need?
Pizzas are absolutely fantastic; had a few.  Burrata is also great, so highly recommend it.  Salads and pastas are good, too.  I mean, you just can't go wrong with this place. It's yum!",2015-05-21,Phoenix,-112.079908,33.45496,"['Italian', 'Pizza', 'Restaurants', 'Sandwiches']"
5,Tea Station,Great place for the best Tea/Boba/Smoothies/Desserts !!!!!,2012-05-17,Las Vegas,-115.1976,36.125964,"['Food', 'Restaurants', 'Taiwanese', 'Coffee & Tea']"
3,Cabo Wabo Cantina,"After arriving in Vegas off of an early morning flight, we wanted to find a place to grab some quick lunch and where we could enjoy the beautifully hot and sunny weather.  We headed out from our hotel, Aria, and Cabo Wabo's patio fit the bill.  The second floor patio provided nice views of the Bellagio lake,and the misters under the umbrellas were an added bonus!

We started with some guacamole and queso which came with two huge baskets of corn chips.  The guacamole was ok, the cheese was really runny, and the chips were in tiny pieces which make dipping a challenge.

For mains, between us we had the Baja fish tacos, the jalapeno chicken, and the southwest cobb salad.  The chicken was a bit overcooked and dry, but the overall flavour was good and spicy.  The fish tacos featured grilled fish which was also a bit try, and they definitely weren't the best I'd ever had.  The salad looked great, and was a huge portion.

There definitely wasn't any food that would be worth returning for.  The prices were a bit expensive for what we got, particularly the $15 banana mama drink that was not that tasty.  The waiter was attentive, but was well versed in upselling, however not in a pushy way.

I wouldn't return, there are other restaurants in Vegas with equally decent patios that I would try first.",2013-08-12,Las Vegas,-115.172451868,36.1110724694,"['Arts & Entertainment', 'Restaurants', 'Bars', 'Nightlife', 'Music Venues', 'Mexican']"
3,Chada Thai & Wine,"It was recommended by a friend and Yelp gave it high marks. Unfortunately, we were very disappointed. The coconut soup was just ok, the chicken in it was tough. I had the drunken noodle, tasty but more like an appetizer and there were few noodles. We also had the soft shell crabs, nice size crabs, but salty, fishy which means it wasn't fresh. I don't think we will be back... Arawan and Nattyia's are hand down better",2016-12-03,Las Vegas,-115.22417105,36.1273748593,"['Restaurants', 'Nightlife', 'Wine Bars', 'Bars', 'Thai']"
5,Gen Korean BBQ House,"If you are looking for a good all you can eat Korean bbq place and are in the Henderson area (or close by), this is the place to go to.  The price for the meal is not too bad. The atmosphere is open and has a modern/hip feel to it. Our server, Shea, was very helpful with our large party. 

The quality of food is pretty decent and they have a good selection of prepared foods...including the volcano chicken and tofu soup. This is my friend's favorite place,so whenever we are in Vegas, it's a must GO place!",2016-11-13,Henderson,-115.042471048,36.0667760026,"['Korean', 'Restaurants', 'Barbeque', 'Buffets']"
3,MGM Grand Hotel,"Before making a reservation here, search online for a promotion! We booked two nights and got the third one free with a code my wife found on the Internet.

As for the hotel, it was nothing special. The room was spacious and had a good view, but was dated. The furniture resembled what I had in my college dorm. The marble bathroom was nice though.

Also, the walls are thin, although that can be a good thing.

My brother and I agreed that the MGM Grand was no better than the Hampton Inns we stayed at on our drive to Vegas.",2009-01-17,Las Vegas,-115.16995829999999,36.10225429999999,"['Event Planning & Services', 'Restaurants', 'Hotels & Travel', 'Resorts', 'Casinos', 'Arts & Entertainment', 'Hotels']"
4,Marben,"I've been wanting to check out Marben and Bevette for a long time but never seem to get down to Wellington.  I finally went today and I really liked it.

The place looks great.  I love the roof and the careful mish mash of art.  We sat at the back and we had a view of the kitchen which was cool.  At one point they brought out huge pieces of frozen beef - I think they literally had a whole cow right on the counter.  It was kind of weird to see that but whatever...

For the food, they brought out some hearty bread with a nice oil and chili sauce.  For the meal, I had the plat du jour which consisted of pureed carrots, broccoli and I think turnups and the chicken (you order a side and protein separately).  The veggies were really good.  

The service was great - very friendly!

Didn't get a chance to go to Bavette, but I'll be back!",2011-12-21,Toronto,-79.39851329999999,43.6432201,"['American (New)', 'Restaurants', 'Canadian (New)']"
1,Chop & Wok,"After trying to be optimistic about this place, I found other negative reviews to be accurate after trying Chop and Wok. Dirty table, bland tasting orange chicken (had better at Panda Express), beer that was dark at the bottom, and the waitress taking my phone to use the groupon were just some of the issues I had. Save yourself the trouble and go to a place that isn't a bar that serves bland/gross Chinese.",2014-09-13,Scottsdale,-111.925694,33.581421,"['Sandwiches', 'Chinese', 'Bars', 'Restaurants', 'Nightlife']"
5,Bootleggers Modern American Smokehouse,"Love the atmosphere, love the food! The Mac & Cheese is to die for. Really awesome people...they even stayed open a few hours late after my sister's wedding so we could have an after-party!
I do wish they had some non-alcoholic cocktails...when I was pregnant it would have been nice to have the option.",2014-10-30,Phoenix,-112.008454,33.581757,"['Nightlife', 'Barbeque', 'Restaurants', 'Bars', 'American (Traditional)', 'Food', 'Smokehouse']"
5,Village Inn,"Hells yeah. Haven't had this place since Iowa City.

Best mozzy stix ever!!!!",2013-04-03,Mesa,-111.60028929999999,33.381273900000004,"['Desserts', 'Breakfast & Brunch', 'Restaurants', 'Hotels', 'Event Planning & Services', 'Hotels & Travel', 'American (Traditional)', 'Food']"
1,Pacific Seafood Super Buffet,"There was a cockroach strolling on my table while I was eating.  When I asked the waiter to remove it, he waited for about 30 seconds,  like he was waiting for the bug to just crawl on its way. After my demand to remove it for the second time,  then he picked it up with a napkin.  I've been eating at this place for several times now, and this was the first time I encountered a bug. Once is more than enough.  The manager said it was sprayed a few days earlier, which made the roaches to come out and more active.  Awesome.",2014-09-03,Avondale,-112.340391,33.451817999999996,"['Buffets', 'Restaurants']"
